"motif_id","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","motif_name","ic_score"
"MA0809.3",0.000104746812739061,-2.33179522700332,0.461,0.673,0.0721705539772133,"TEAD4",11.3130329583436
"MA0632.3",0.000122428723417688,-3.56759009722388,0.362,0.577,0.0843533904347871,"TCFL5",11.1221890321959
"MA1986.2",0.000131119266887094,1.75862734316493,0.554,0.308,0.0903411748852078,"ZNF692",12.0929348438921
"MA1656.2",0.00014905318661577,3.15387387054242,0.533,0.25,0.102697645578266,"ZNF449",13.1167182184974
"MA0105.4",0.000150477189897208,3.71246848147555,0.555,0.346,0.103678783839176,"NFKB1",20.5025861295807
"MA0793.2",0.000154616669529348,-4.10193681956641,0.328,0.558,0.106530885305721,"POU6F2",11.3980408932753
"MA0729.1",0.000156090638412137,2.6468339543594,0.595,0.385,0.107546449865962,"RARA",27.6189653346936
"MA1569.2",0.000157577824951466,4.49519344471873,0.531,0.346,0.10857112139156,"TFAP2E",11.6241793515294
"MA1485.1",0.000160375186450694,1.66356201401118,0.667,0.442,0.110498503464528,"FERD3L",18.0549295940594
"MA1650.2",0.000162998782986165,-2.79890641515308,0.364,0.596,0.112306161477468,"ZBTB14",11.1965003647953
"MA1151.2",0.000199923826488765,-5.72067428252812,0.307,0.558,0.137747516450759,"RORC",9.68774554894153
"MA0038.3",0.000207530687422799,-1.7019984163303,0.479,0.692,0.142988643634309,"GFI1",15.325566644048
"MA1631.2",0.000215408771557691,0.887276083491271,0.705,0.442,0.148416643603249,"ASCL1",11.7242071160489
"MA0778.2",0.000218870327608923,2.14222167166174,0.581,0.346,0.150801655722548,"NFKB2",16.1756956405487
"MA0025.3",0.000225352547632429,-2.13586913679638,0.399,0.538,0.155267905318743,"NFIL3",11.318824782531
"MA1969.2",0.000252129418462277,1.78895448270789,0.599,0.404,0.173717169320509,"THRA",18.9913455946339
"MA0103.4",0.000266785454255463,1.38960375108258,0.737,0.538,0.183815177982014,"ZEB1",10.5892612569977
"MA0820.2",0.000266785454255463,1.38960375108258,0.737,0.538,0.183815177982014,"FIGLA",9.43018287607402
"MA0745.3",0.000280398370118586,1.02363905982357,0.674,0.442,0.193194477011706,"SNAI2",12.5979310356078
"MA1121.2",0.000298135989383598,-2.07107963172199,0.462,0.596,0.205415696685299,"TEAD2",10.3667190704521
"MA1109.2",0.00033033753926267,1.78040598271265,0.701,0.519,0.22760256455198,"NEUROD1",11.740596599878
