"motif_id","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","motif_name","ic_score"
"MA0837.3",7.20445484888059e-12,-3.56792976298422,0.385,0.83,4.96386939087873e-09,"CEBPE",15.856819151134
"MA0052.5",9.64327928106794e-12,-2.70846700388022,0.5,0.868,6.64421942465581e-09,"MEF2A",11.8401982960044
"MA2096.1",1.24782568710501e-11,-3.59460272135739,0.423,0.841,8.59751898415349e-09,"ZNF524",12.0660511080213
"MA2120.1",1.51256745443498e-11,-3.07705195150083,0.442,0.868,1.0421589761057e-08,"ZNF184",12.5727918117006
"MA0497.2",2.68171329384956e-11,-2.95182349045153,0.462,0.89,1.84770045946235e-08,"MEF2C",13.2879652589088
"MA1555.1",4.79641500889895e-11,-4.64122180189646,0.365,0.758,3.30472994113137e-08,"RXRB",16.2454764579152
"MA1122.2",5.18558689227999e-11,-2.53090995107039,0.538,0.89,3.57286936878092e-08,"TFDP1",10.896731821216
"MA0733.2",2.22659769989905e-10,-3.17157836938625,0.481,0.879,1.53412581523044e-07,"EGR4",13.1794430621695
"MA1944.2",2.26044108005387e-10,-3.00941515207814,0.558,0.879,1.55744390415712e-07,"ETV5::DRGX",12.932217302222
"MA0472.2",3.00770312660991e-10,-2.58176011072193,0.519,0.896,2.07230745423423e-07,"EGR2",15.2128058772618
"MA0511.2",6.50860698570781e-10,-2.86683042960634,0.5,0.83,4.48443021315268e-07,"RUNX2",11.5274224688972
"MA0741.1",9.38562353305573e-10,-3.05748416483334,0.538,0.868,6.4666946142754e-07,"KLF16",13.0854883701205
"MA1949.2",9.52340761796672e-10,-3.49197799528582,0.615,0.934,6.56162784877907e-07,"FLI1::DRGX",13.8671280340017
"MA1713.2",9.66316348985162e-10,-1.8843899016699,0.692,0.929,6.65791964450776e-07,"ZNF610",13.519062119401
"MA0471.3",1.53593742435387e-09,-1.8650278560496,0.5,0.841,1.05826088537982e-06,"E2F6",11.2746994080866
"MA0773.1",1.74805111798859e-09,-1.31798214011559,0.5,0.83,1.20440722029414e-06,"MEF2D",18.4567052008793
"MA0599.1",2.75935172409384e-09,-6.73091982221523,0.404,0.786,1.90119333790066e-06,"KLF5",12.843026815284
