"motif_id","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","motif_name","ic_score"
"MA0500.3",2.19937867648702e-09,-3.93449009349178,0.344,0.901,1.51537190809956e-06,"MYOG",11.599180360759
"MA1100.3",2.19937867648702e-09,-3.93449009349178,0.344,0.901,1.51537190809956e-06,"ASCL1",9.27984313594012
"MA0048.3",1.13887336827175e-08,-3.45296493018106,0.375,0.891,7.84683750739234e-06,"NHLH1",12.842267112459
"MA0674.2",2.07180755979969e-07,-3.55326319896572,0.312,0.851,0.000142747540870199,"NKX6-1",9.0729287051786
"MA0702.3",2.07180755979969e-07,-3.55326319896572,0.312,0.851,0.000142747540870199,"LMX1A",12.2333612382993
"MA1568.2",1.48101687103876e-06,2.83200711510517,0.875,0.446,0.00102042062414571,"TCF21",11.4871691098058
"MA0497.2",1.52054574164041e-06,5.38573056521994,0.719,0.356,0.00104765601599024,"MEF2C",13.2879652589088
"MA2329.1",1.56108790490886e-06,3.65870836042627,0.812,0.436,0.00107558956648221,"ZBTB11",12.4741848636609
"MA1554.2",1.92500697332184e-06,3.56739106304476,0.844,0.525,0.00132632980461875,"RFX7",8.80106067345412
"MA0076.3",2.36970566083973e-06,4.88508594378288,0.812,0.416,0.00163272720031858,"ELK4",12.675392372354
"MA1136.1",3.30968747438153e-06,2.95200709108374,0.844,0.406,0.00228037466984888,"FOSB::JUNB",11.0720265778947
"MA1129.1",4.37549935142122e-06,2.44880708930257,0.781,0.366,0.00301471905312922,"FOSL1::JUN",10.1855091342689
"MA0763.2",5.76589745562866e-06,4.56550526526923,0.75,0.465,0.00397270334692814,"ETV3",11.0181752480161
"MA1959.2",6.693350250775e-06,4.14230755639398,0.812,0.406,0.00461171832278398,"KLF7",12.346188848151
"MA1967.2",7.03304213636853e-06,-4.78841012479703,0.281,0.683,0.00484576603195791,"TFAP4::FLI1",20.8061606169247
"MA1139.2",7.20901128179265e-06,2.82582626593033,0.812,0.446,0.00496700877315513,"FOSL2::JUNB",13.2654073862481
"MA1463.2",1.01605370127318e-05,-2.3856487470452,0.375,0.762,0.00700061000177224,"ARGFX",11.7883575472015
"MA0834.2",1.09284698048161e-05,2.40997883889344,0.781,0.426,0.00752971569551829,"ATF7",16.9634577509309
"MA1499.2",1.11965396472937e-05,-3.71365963315795,0.406,0.762,0.00771441581698537,"HOXB4",9.88628135866956
"MA1504.2",1.11965396472937e-05,-3.71365963315795,0.406,0.762,0.00771441581698537,"HOXC4",9.31205440082388
"MA1507.2",1.11965396472937e-05,-3.71365963315795,0.406,0.762,0.00771441581698537,"HOXD4",9.55404444640025
"MA1131.2",1.29416049708406e-05,3.830291567348,0.812,0.366,0.00891676582490916,"FOSL2::JUN",12.8575811000672
"MA0027.3",1.49443464589502e-05,-2.6845838088862,0.406,0.782,0.0102966547102167,"EN1",9.05281989131869
"MA0132.3",1.49443464589502e-05,-2.6845838088862,0.406,0.782,0.0102966547102167,"PDX1",9.66370727614026
"MA0612.3",1.49443464589502e-05,-2.6845838088862,0.406,0.782,0.0102966547102167,"EMX1",10.2257750313434
"MA0628.2",1.49443464589502e-05,-2.6845838088862,0.406,0.782,0.0102966547102167,"POU6F1",9.25283046857042
"MA0654.2",1.49443464589502e-05,-2.6845838088862,0.406,0.782,0.0102966547102167,"ISX",10.2735945000118
"MA0707.3",1.49443464589502e-05,-2.6845838088862,0.406,0.782,0.0102966547102167,"MNX1",9.00272300794655
"MA0716.2",1.49443464589502e-05,-2.6845838088862,0.406,0.782,0.0102966547102167,"PRRX1",8.04796319969512
"MA0886.2",1.49443464589502e-05,-2.6845838088862,0.406,0.782,0.0102966547102167,"EMX2",9.86399754064554
"MA0900.3",1.49443464589502e-05,-2.6845838088862,0.406,0.782,0.0102966547102167,"HOXA2",10.5243152509132
"MA0902.3",1.49443464589502e-05,-2.6845838088862,0.406,0.782,0.0102966547102167,"HOXB2",9.16236268772219
"MA0904.3",1.49443464589502e-05,-2.6845838088862,0.406,0.782,0.0102966547102167,"HOXB5",9.02825642655971
"MA1481.2",1.49443464589502e-05,-2.6845838088862,0.406,0.782,0.0102966547102167,"DRGX",8.95370402330545
"MA1495.2",1.49443464589502e-05,-2.6845838088862,0.406,0.782,0.0102966547102167,"HOXA1",8.24121815786303
"MA1577.2",1.49443464589502e-05,-2.6845838088862,0.406,0.782,0.0102966547102167,"TLX2",10.3201510286161
