gene	log2FC	pvalue	adj_pvalue	significant
ENSG00000253853	-7.42347248510892	0.000223303333242119	0.828232062995021	FALSE
ST8SIA1	-4.8912970810122	0.000226901083754777	0.841576119646467	FALSE
CRACDL	-3.26428139905649	0.000231290197161538	0.857855341272146	FALSE
PACSIN2	-1.27185014008988	0.000233514514776727	0.86610533530688	FALSE
CEBPB	-1.64643631726896	0.00024965593516453	0.925973863525242	FALSE
BACH1	-3.98282511571496	0.000250450088276348	0.928919377416973	FALSE
VSTM2B-DT	-1.60066859131738	0.000257704851752971	0.955827295151771	FALSE
SIAH3	-1.42184305878477	0.00026099203868595	0.96801947148619	FALSE
SLC5A4-AS1	-1.76945900636682	0.000265996608258975	0.986581420032537	FALSE
ENSG00000290441	-11.2055242897651	0.000267684692394675	0.992842524091848	FALSE
MAMDC2-AS1	3.81201202637637	0.000273672402139858	1	FALSE
NMD3	-4.76570893339042	0.000279785465981578	1	FALSE
PXDNL	-1.05891482810843	0.000294241966356518	1	FALSE
SLC26A7	-1.77689364545985	0.000300784188608582	1	FALSE
EAF2	-1.22145397391994	0.000300784188608582	1	FALSE
PDK3	-1.14696542479395	0.000306499982145157	1	FALSE
ST8SIA4	-1.45439957121465	0.000307462445930419	1	FALSE
RSU1	-2.14328275898714	0.00031823798415222	1	FALSE
ABCB1	5.77505260685346	0.000324263545950337	1	FALSE
NIPAL2	3.18358853478747	0.000325278128415877	1	FALSE
RAPGEF1	-2.99797530095576	0.000325278128415877	1	FALSE
B3GLCT	-2.00162529105549	0.000327316212762706	1	FALSE
CHST15	-4.73182177002407	0.000329366243239458	1	FALSE
ENSG00000235978	1.23430296062742	0.000333502401156739	1	FALSE
MYRFL	-5.96618191579527	0.00033874095228274	1	FALSE
ENSG00000260658	1.35960256991935	0.000350537946165255	1	FALSE
GLRA3	-1.57216680269812	0.000356026125703382	1	FALSE
SOX1-OT	2.65200777428164	0.00036271834856326	1	FALSE
GNG2	-2.17372915158519	0.000364975049965177	1	FALSE
GLT1D1	-3.24595963787031	0.000375293613767019	1	FALSE
LINC01524	-1.37146986106839	0.00039309935505595	1	FALSE
ENSG00000228999	-3.45224230429137	0.00039920792404491	1	FALSE
NOD1	2.9841142205178	0.000404158510699617	1	FALSE
ARMH1	3.08825074411217	0.000431103515692696	1	FALSE
PPARGC1A	-2.55089126012965	0.00045413483671898	1	FALSE
CASP4	-10.6296846461907	0.000472516318599426	1	FALSE
PHACTR2	-1.76188596995174	0.000482699236134191	1	FALSE
SLC4A7	-2.42346508407172	0.000490097658248137	1	FALSE
MT1E	1.13348598985275	0.000491589975247461	1	FALSE
NEB	4.65150135247038	0.000502155435528481	1	FALSE
ADCY9	-3.53108821707534	0.000516050773740041	1	FALSE
ENSG00000235450	7.36614896613655	0.000517616629189946	1	FALSE
EBI3	3.19788890727876	0.000546570370572964	1	FALSE
CACNG4	-3.42394030390127	0.00063891157619838	1	FALSE
DCHS2	-1.42305067125741	0.000650453357500385	1	FALSE
ENSG00000254092	-6.2674601441871	0.000676128871388833	1	FALSE
CPNE5	-1.22362118975709	0.000690341352611138	1	FALSE
TSPAN18	-1.85346095169233	0.00071112708197281	1	FALSE
GEM	-10.1202576574592	0.000719603032964454	1	FALSE
FNBP1L	-2.13233216274721	0.00075445412021779	1	FALSE
ACTN1	-1.06362602156703	0.000758919050335119	1	FALSE
DOCK11	-2.80566543102414	0.000763408505678891	1	FALSE
VAT1L	-2.36582311573321	0.000781614042837083	1	FALSE
EPIC1	-4.63781473171971	0.000786227976726191	1	FALSE
IL15	-1.57662999565235	0.000831338652333497	1	FALSE
SRGN	-1.04020514162666	0.00084360269716904	1	FALSE
MYO16	1.30974329914578	0.000851041451469342	1	FALSE
GNPTAB	-1.02472473794897	0.000894356071322529	1	FALSE
NGF	-1.455734850692	0.000899584109793896	1	FALSE
ASAP1	-1.44711121676352	0.000931551821996181	1	FALSE
KLF3-AS1	-2.11091182391984	0.000956214828348718	1	FALSE
IL12RB2	-1.69601590361503	0.000992908300808892	1	FALSE
LUZP1	-2.1235506594903	0.000992908300808892	1	FALSE
MT-CO2	-4.44202550150665	0.00102201647206447	1	FALSE
FLG-AS1	-5.30973194336871	0.00106716239732067	1	FALSE
TRIO	-2.6726582289639	0.00109198783106067	1	FALSE
ENSG00000288563	2.92593767646711	0.00110459984624339	1	FALSE
CRISPLD1	-7.27838544335472	0.00110459984624339	1	FALSE
NXPH2	1.38095851518442	0.00112377061295561	1	FALSE
RAB39A	-6.39570535036587	0.0012668209525859	1	FALSE
COBLL1	2.04253301546794	0.00129590556110145	1	FALSE
ANKRD6	-3.61848386946545	0.00130327238625974	1	FALSE
SCHLAP1	-5.06271948517704	0.00131067784379405	1	FALSE
PRKCD	-2.49177460412993	0.00134448539983921	1	FALSE
RFLNA	-3.33207666109523	0.00138689781066204	1	FALSE
HPGDS	-1.58844416097214	0.00143861089527822	1	FALSE
OSBPL3	-2.50142683551388	0.00148791780202225	1	FALSE
ENSG00000282022	2.66156298680697	0.00153019129269283	1	FALSE
ITGA9	-2.14118709547965	0.00159123426212774	1	FALSE
LINC01122	-2.52127443813853	0.00162711464841858	1	FALSE
ME3	-3.20711996303225	0.00169640455583331	1	FALSE
ADCY8	-1.12615363198839	0.00172487266297982	1	FALSE
LIN7A	-1.79471581986147	0.00173445923281999	1	FALSE
OLFM2	-3.54352480121175	0.00173927086838871	1	FALSE
SLC27A6	-1.03584572057008	0.00177329748636965	1	FALSE
RASSF3	-3.45757726535206	0.00191561282276183	1	FALSE
HK1	-1.4416290127493	0.00192088431957762	1	FALSE
PKIA	-1.94881370418159	0.0019581593948059	1	FALSE
ENSG00000229618	-8.63304975621582	0.00196353828329631	1	FALSE
CYFIP1	-2.41796348490256	0.0019851897519709	1	FALSE
LAMC3	-1.6573025330598	0.00204028061874675	1	FALSE
ENSG00000258216	2.86420802380501	0.00204586616097666	1	FALSE
HIVEP1	-3.81656754103558	0.00207967507074745	1	FALSE
PTPN22	-2.07467645191535	0.00210249824651973	1	FALSE
ENSG00000243004	-1.01688353009042	0.00211398878866834	1	FALSE
KHDRBS3	-2.26341434331301	0.00225653602545487	1	FALSE
ANGPT2	2.23562249987788	0.00244049895545056	1	FALSE
MT-CO3	-3.94581404475315	0.00256836296182072	1	FALSE
ENSG00000253557	-11.3409883992816	0.00257525937752001	1	FALSE
SYNPO2	-1.70952479536831	0.00259605034847495	1	FALSE
ARHGEF28	3.2610964451261	0.00263104327284957	1	FALSE
STEAP2-AS1	-1.50583822449999	0.00269511900954283	1	FALSE
SDK1	2.83800356672339	0.00270232586581274	1	FALSE
SLC6A11	-2.02332877137225	0.0027532689546152	1	FALSE
HTR1E	1.55201583635532	0.00280508789989284	1	FALSE
ENSG00000249335	-1.98459012195674	0.00288066080977303	1	FALSE
GABRG2	-2.25447092813261	0.0029036924469403	1	FALSE
EMCN	-1.47420624396104	0.00301341181621576	1	FALSE
KLHL6	-4.88164435236247	0.00302939108614282	1	FALSE
PTPN9	-2.54632647929023	0.00319348762129629	1	FALSE
DENND2B	-5.53843734361044	0.00321033505379694	1	FALSE
MAN1A1	-1.36700730161462	0.00321878910724092	1	FALSE
SYT17	-4.35313621795619	0.00327853779436454	1	FALSE
CD14	-4.46523530333126	0.00328715531360057	1	FALSE
NRIP3	-1.46775425190082	0.00330444224246472	1	FALSE
LINC02398	-1.22500220828395	0.00336564652387385	1	FALSE
FAAH2	-1.16276037511385	0.00359271469665491	1	FALSE
GPR149	2.88493646990987	0.00376473783193481	1	FALSE
ZFYVE28	-1.54152181410998	0.00381383289900119	1	FALSE
VPS13A	-2.356850617909	0.00391377228196398	1	FALSE
KCNT1	-2.08923341752143	0.00401608456284088	1	FALSE
HTR2C	-1.96001875805038	0.00408914145968517	1	FALSE
LNX1	-3.78991867756112	0.00416340246472098	1	FALSE
LRRN1	-1.43299567795588	0.00439358515134583	1	FALSE
IQCM	-1.45643326466346	0.00442739376193518	1	FALSE
DIAPH2-AS1	-1.75587401609401	0.00480297001977378	1	FALSE
NECTIN3-AS1	5.89906906634373	0.00519406591566075	1	FALSE
ENSG00000260392	-1.44448853577	0.0056277467791593	1	FALSE
ETV1	-6.82154518088935	0.00569838489492495	1	FALSE
LDB2	-1.62631772392467	0.00603372916396101	1	FALSE
CFAP161	-1.09770206754108	0.00624645551579736	1	FALSE
CDR2	-2.29040525613847	0.00641830856303912	1	FALSE
AKAP12	-2.55264346377088	0.00675824798163114	1	FALSE
AFAP1	-2.40294953248046	0.00704519604708897	1	FALSE
NXN	-7.10416410065249	0.00727195848315447	1	FALSE
LINC00882	1.66755199246377	0.00761516763991023	1	FALSE
ANO10	-1.18610725430798	0.00763362708013666	1	FALSE
POT1-AS1	-3.4522433592933	0.00765212662011761	1	FALSE
ENSG00000287097	-1.28814330698602	0.00776397015376914	1	FALSE
HERC2P3	-5.57339671125767	0.00778275249379162	1	FALSE
MT-ATP6	-5.00011763542387	0.0079153727660592	1	FALSE
ENSG00000227240	2.81781004306858	0.00803065442993264	1	FALSE
THY1	5.04882717740114	0.00834545599346044	1	FALSE
NEDD4	-1.51118229603967	0.0084663235471773	1	FALSE
BMPER	3.44038754534442	0.00862991468198761	1	FALSE
SPAG1	-4.27354090758104	0.00881732724972939	1	FALSE
KANK2	-3.41537877340289	0.00883837371947836	1	FALSE
ANKRD34C-AS1	1.20267941802148	0.00890178266606492	1	FALSE
KLHL23	4.02170248819006	0.00946857383917099	1	FALSE
MIR9-3HG	-3.74563919316845	0.00964933306918048	1	FALSE
ENSG00000285783	-4.82083077106482	0.00967214292550684	1	FALSE
KIAA0319	-2.54174052136787	0.010067333206399	1	FALSE
LINC00578	-7.92426817719391	0.010186270685095	1	FALSE
SNED1	-1.15158318607859	0.0102823196733715	1	FALSE
CALM3	2.92347970225302	0.0106497221460833	1	FALSE
SKAP2	-1.24439198603778	0.0111059817428321	1	FALSE
ENSG00000254180	1.06859450225187	0.0111836904970199	1	FALSE
HLF	-2.29003579096877	0.0113405581400345	1	FALSE
SCAI	-4.43421377640942	0.0117956761782401	1	FALSE
SLC25A21	-1.09233000483726	0.0119325821841127	1	FALSE
PLXNA4	2.26939819164773	0.0123801963612185	1	FALSE
ENTREP2	1.34049773500191	0.0126674496697757	1	FALSE
C5AR1	-3.91143412110042	0.0132295249524238	1	FALSE
ENSG00000285939	-3.5339738737385	0.0132295249524238	1	FALSE
NR6A1	-1.4575740904185	0.0135033848379926	1	FALSE
MIR4527HG	-1.7920742653665	0.0135957782149898	1	FALSE
GSE1	-2.22725612764058	0.0139709602909359	1	FALSE
MYO3B	-2.98596245520161	0.0140980363824164	1	FALSE
DOK5	-1.42780881907118	0.0144854056509219	1	FALSE
LINC01250	-1.76246583897824	0.0148487080543771	1	FALSE
MIR646HG	-2.53291201473806	0.0152200156981165	1	FALSE
LINC02246	-7.09765614581113	0.0152541729240981	1	FALSE
CA3	1.09262553785567	0.0154259733921347	1	FALSE
NET1	2.33676988797359	0.0154259733921347	1	FALSE
MCC	-2.54324950656403	0.0155994745979394	1	FALSE
ENSG00000248359	-1.03269761976004	0.015880648882435	1	FALSE
CCDC148	2.87581384841032	0.0160586374400681	1	FALSE
ENSG00000226149	-1.55325362303456	0.0162745366686451	1	FALSE
PSG11-AS1	1.32835274304068	0.0169376124329779	1	FALSE
LINC02307	-1.46431318795555	0.017125958005346	1	FALSE
LPIN2	-1.5717243543158	0.0172398451887793	1	FALSE
NRP2	-6.82815257282946	0.0172779549273422	1	FALSE
DGCR5	-2.75715154012637	0.0177410673105746	1	FALSE
CYBB	-6.37221401534943	0.0177801465663268	1	FALSE
SAMSN1	-2.54296502410897	0.0178978372757634	1	FALSE
UNC13A	-4.61258580049252	0.0179372188919544	1	FALSE
HOMER1	2.0967551660467	0.0180558195590614	1	FALSE
GUCY1A2	-1.48914697479851	0.0185371173827828	1	FALSE
ENSG00000250049	-1.4390874015045	0.0187819112269876	1	FALSE
CAMK1D	-3.70299077795845	0.0189054224381385	1	FALSE
CAP2	-3.26906096165647	0.0189467376231628	1	FALSE
ARHGAP42	-1.17186609213535	0.0190296049098377	1	FALSE
EGFL7	2.68871880135261	0.0191962906082773	1	FALSE
ENSG00000239498	5.23155130209286	0.0192801110010887	1	FALSE
NALCN-AS1	-6.54863642334192	0.0193642510804831	1	FALSE
ENSG00000258394	-2.24073330602242	0.0196612693579495	1	FALSE
MX1	1.42990766001728	0.0197897817010999	1	FALSE
NSG2	-4.44508129904967	0.0203992321399623	1	FALSE
TBC1D4	-1.66669582511446	0.0207996109045695	1	FALSE
KCNMB2	1.20271572666665	0.0209797446477675	1	FALSE
MICAL2	-1.4809183585294	0.0212524939717836	1	FALSE
FMN1	1.26693699872542	0.0212982512068214	1	FALSE
PLCL2	-4.7598526412892	0.021620960996188	1	FALSE
FAR2	-1.60968828205265	0.0216674081278925	1	FALSE
SEPTIN11	-3.09155094763917	0.02180727100939	1	FALSE
ENSG00000262769	-5.46119868302937	0.022089355319642	1	FALSE
IGSF9B	-6.54236557101385	0.0222315838864069	1	FALSE
MT-ND4	-3.18289036716263	0.0226630582830548	1	FALSE
DPH6-DT	-1.73702425689442	0.0226630582830548	1	FALSE
PARVG	-3.83754456474172	0.0232496660205024	1	FALSE
LINC02197	2.30567056339975	0.0235979059638798	1	FALSE
CPS1	3.17414899539607	0.0238494116717282	1	FALSE
TNFSF13B	-1.80371716703613	0.0239506630972143	1	FALSE
RGS16	-1.09345699855651	0.024103239178046	1	FALSE
LINC01435	-2.19813621452978	0.0259464777033051	1	FALSE
MIR4435-2HG	2.42671685559296	0.0260009048403781	1	FALSE
RFPL1S	-1.56599279701114	0.0261100169067946	1	FALSE
WASF3	-1.62050366209342	0.0261100169067946	1	FALSE
PLPPR5-AS1	2.16509832740221	0.0262744270587134	1	FALSE
ENSG00000283982	1.33583312291272	0.0264397311054206	1	FALSE
ENSG00000287172	6.15001272117053	0.0268289385661956	1	FALSE
FLT3	1.24468794346256	0.0273366098271733	1	FALSE
CABP1	-1.32901587150604	0.0274505446441488	1	FALSE
MAP3K5	-8.22978242024737	0.0274505446441488	1	FALSE
RNF180	-4.64493464683959	0.0279683348155407	1	FALSE
GRM8	1.28756437580745	0.0281427923822742	1	FALSE
ENSG00000227598	2.03027407987931	0.0282596177557805	1	FALSE
LINC02641	6.11921201457422	0.0283768607684641	1	FALSE
SLC7A2	-4.44243245970679	0.0289693818472879	1	FALSE
ENSG00000286511	1.58393247476248	0.0292696152129589	1	FALSE
ENSG00000283674	-4.62696004633808	0.0294510372770796	1	FALSE
SORBS1	-2.6508117641313	0.0296334258188821	1	FALSE
TMSB4X	-6.74799997985973	0.0296944374732055	1	FALSE
ARHGAP26	-1.83869388183479	0.0299395654733362	1	FALSE
FBXL13	-1.83256486771008	0.0304350435246627	1	FALSE
SYT7	-1.09610561244146	0.0305600080341949	1	FALSE
EML4	-1.42152522440121	0.0305600080341949	1	FALSE
ENSG00000243176	-1.44113023154535	0.0308112595634629	1	FALSE
GRAMD1B	-3.99803469709598	0.0313190868699245	1	FALSE
ENSG00000286044	1.83194488030735	0.0326201724249026	1	FALSE
SMAD1	1.78004410376894	0.0327527913877304	1	FALSE
ARL4C	-2.66664101417525	0.0329525853875049	1	FALSE
GRM5P1	1.39393000077509	0.0334904771979102	1	FALSE
HOPX	-1.16075012321168	0.0335582388927664	1	FALSE
CD163	-2.99185932650176	0.0335582388927664	1	FALSE
ELAVL4	-2.21046567226306	0.034311390188254	1	FALSE
ENSG00000254288	-2.53055527052745	0.0345192848469125	1	FALSE
SIMC1	-4.48327383444142	0.0350085609752111	1	FALSE
LINC02245	-2.49051143444783	0.0354326410673046	1	FALSE
MAST4	-1.32240061212079	0.0354326410673046	1	FALSE
FXYD6	-2.77181687249948	0.0357177898599882	1	FALSE
NR2F2-AS1	1.68715803184883	0.0359329338676783	1	FALSE
NTN4	-1.17328675442931	0.0362215107226309	1	FALSE
ENSG00000285987	1.73521073534374	0.0362939628332647	1	FALSE
ANKRD18B	-1.80831749172409	0.0363665384269835	1	FALSE
PLPPR5	-3.82317690790353	0.0365850077308289	1	FALSE
NHS	2.11335883892877	0.0366580788816299	1	FALSE
TMEM232	-1.61294940954324	0.0373213321341684	1	FALSE
SMS	-1.86750366430313	0.0373213321341684	1	FALSE
CNKSR2	-4.00833746726071	0.0376193741963416	1	FALSE
NPAS2	2.01360371568925	0.0376193741963416	1	FALSE
PDE5A	1.45590823238413	0.0390628774805969	1	FALSE
ENSG00000258603	-3.60637538198707	0.0399198952559443	1	FALSE
CMTM8	2.10365491566276	0.0408729649992128	1	FALSE
PLPPR4	-1.30150635052002	0.040953250690333	1	FALSE
FAM78B	-2.4749358626468	0.0410336699701646	1	FALSE
SMYD2	-5.29168062661595	0.0412757310323346	1	FALSE
NAV3	-1.7942368933564	0.0415190004827291	1	FALSE
S100A6	-2.20544483587468	0.04184524737645	1	FALSE
ENSG00000257522	-1.2806796611971	0.0420091828632494	1	FALSE
TLL1	-1.99210313445773	0.042256104971712	1	FALSE
TRERF1	-2.65724709872903	0.0424214009511988	1	FALSE
DKK2	-1.96517273431282	0.0436786377673335	1	FALSE
MIAT	-3.38480717576715	0.0443619353902191	1	FALSE
PDGFRA	1.98927347739658	0.0444479784810696	1	FALSE
SULF1	-1.61511022167506	0.0453161805596493	1	FALSE
ENSG00000253983	-2.51725341292816	0.0476406372250613	1	FALSE
PEG3	-3.18074828446764	0.0480069926677326	1	FALSE
MTHFD1L	-1.73811195596919	0.048468263251536	1	FALSE
GAP43	1.39759098108859	0.048468263251536	1	FALSE
B3GAT2	1.94819729403569	0.0485609626426812	1	FALSE
ENSG00000229321	-2.31856490301286	0.0502551753425457	1	FALSE
TUSC3	-4.08989375627789	0.050446443066279	1	FALSE
MAF	-2.87112252818046	0.0513147125233629	1	FALSE
NCALD	-1.89201476623427	0.0515093508917916	1	FALSE
MIR137HG	-1.4061512812937	0.0517046067767715	1	FALSE
ADCY1	-1.30273735078359	0.0517046067767715	1	FALSE
SNAP25	-2.75011045645045	0.0518024667381714	1	FALSE
PLCB4	-2.26009867941445	0.0520969768609181	1	FALSE
FBXL2	1.86126119548884	0.0546061036873655	1	FALSE
PATJ	-3.35867857362486	0.0579640965696934	1	FALSE
STK32B	-1.22460893282767	0.0579640965696934	1	FALSE
TRIM14	-3.22731031928353	0.0592668100234925	1	FALSE
NRG2	-1.17836001509668	0.0600378837583287	1	FALSE
SCML4	-1.72029786194673	0.0601487132252277	1	FALSE
C1orf21	-1.33561197308437	0.0601487132252277	1	FALSE
WDR64	-1.14131620037042	0.0604822198277538	1	FALSE
ENSG00000287042	1.1066379559852	0.0605937287157924	1	FALSE
RNF150	-2.46051175318222	0.0613790703311572	1	FALSE
ENSG00000255240	-7.79573534268411	0.0627449709526823	1	FALSE
BMPR2	-1.52792976066242	0.0649589797535755	1	FALSE
LINC00298	-1.02558751333265	0.0655521724338664	1	FALSE
MPZL1	-2.14258968121036	0.0657907452129318	1	FALSE
TMTC1	-3.67020144442889	0.0659102823470025	1	FALSE
NTRK3	-3.36447944247893	0.0663902221643071	1	FALSE
DIAPH2	-1.10432970786691	0.0665106558819324	1	FALSE
ENSG00000286536	-3.03817563171191	0.0668730370860602	1	FALSE
SUSD4	1.81492519004093	0.06735873919446	1	FALSE
MRAS	-2.87776742955022	0.0683388533543984	1	FALSE
SPATA9	-2.6635741748096	0.0693306615148393	1	FALSE
OTOGL	1.21654701093028	0.0702081626650392	1	FALSE
GREM2	-2.1534215811736	0.0703342607061423	1	FALSE
SPHKAP	2.59212730584931	0.0703342607061423	1	FALSE
ALK	2.82971246500771	0.0709675410080208	1	FALSE
PITPNM2	-2.22788511689769	0.0710947564178611	1	FALSE
EEF2K	-4.2396705542247	0.0716054888926651	1	FALSE
KIF26B	1.2246834589662	0.0718619802942975	1	FALSE
DACH2	-1.54662677087209	0.0739411164933382	1	FALSE
MAP3K13	-3.4512363541386	0.0742044320076607	1	FALSE
ZC3HAV1	-3.37801991127339	0.0748660747735745	1	FALSE
ENSG00000287778	-1.8240079336805	0.0770157757673698	1	FALSE
TPST1	-3.60054398250376	0.0787992192211932	1	FALSE
MFF-DT	-1.20166201802453	0.0787992192211932	1	FALSE
MAP4K3-DT	-4.82053537338319	0.0818937916847195	1	FALSE
PALS2	-2.22969983284458	0.0820367636893845	1	FALSE
MEG8	-3.15905200853391	0.0820367636893845	1	FALSE
ENSG00000250842	2.60527972894675	0.0846450505241294	1	FALSE
ENSG00000233290	-8.16618039474994	0.0849389560895654	1	FALSE
LRP8	1.21245690644086	0.0864208866172098	1	FALSE
HECTD2	-5.31457048127738	0.088682864039126	1	FALSE
CTXND1	-3.09918197411916	0.0911479806827651	1	FALSE
ENSG00000251293	6.24764544083806	0.0920864844854019	1	FALSE
MID1	1.83187789655503	0.0930327352411821	1	FALSE
ERI1	5.1122976429814	0.0941465407417206	1	FALSE
MIPOL1	-2.76908825779987	0.0967325388811394	1	FALSE
ENSG00000291034	2.18823625491927	0.100549101965094	1	FALSE
SYTL5	-1.78739626895758	0.102245260059913	1	FALSE
CAMK2A	-3.15886842873267	0.102758810779978	1	FALSE
SEPTIN6	-5.05456214707475	0.103102168640304	1	FALSE
FAM135B	-3.85411939541207	0.105006973021855	1	FALSE
SPTAN1	-3.15600695284982	0.105356283529577	1	FALSE
OSBPL10	-1.41576430591201	0.105881977444473	1	FALSE
VOPP1	-2.19443726180818	0.106409749646329	1	FALSE
ENSG00000232006	-1.70282273951621	0.107294002143252	1	FALSE
SESN3	-2.26731562581825	0.107649328767024	1	FALSE
MAOB	-1.01305841151955	0.108184065119614	1	FALSE
PRMT8	-1.98350475848522	0.108541722479146	1	FALSE
ANO5	-2.7684308709065	0.108720901656399	1	FALSE
SYN1	-4.08260061694141	0.108900314747446	1	FALSE
PARP8	-5.1362979075732	0.109079961938804	1	FALSE
PDZRN4	-2.0380678560508	0.114953389518903	1	FALSE
ENSG00000233928	1.56318909625201	0.11570473936531	1	FALSE
GNAL	-1.01337968450314	0.118748808216385	1	FALSE
LIN9	-5.40603263585123	0.118941127728299	1	FALSE
CEP112	-3.25897600001088	0.119133691301525	1	FALSE
PRKAG2	-6.41551758837876	0.119712848210281	1	FALSE
ZFPM2	-6.36575845628279	0.121268050686774	1	FALSE
LRRFIP1	-1.79884995334536	0.121463557178036	1	FALSE
SHC3	-4.4653587634516	0.124825017450848	1	FALSE
LINC00923	-2.18278319893889	0.125425675690844	1	FALSE
ATP2B2	-3.38733025420284	0.127850858795781	1	FALSE
MIR4300HG	1.94105206007367	0.130726153565196	1	FALSE
BASP1-AS1	-1.42615162370972	0.130933435797308	1	FALSE
GABRG3	3.11896037518256	0.133230396510972	1	FALSE
GMDS	-1.65598870296778	0.133651356508579	1	FALSE
MCF2L	-2.48876355106734	0.133862222050384	1	FALSE
FBXO16	-1.10779573725999	0.136626948050272	1	FALSE
SLC41A2	-3.60243552624282	0.138566658014601	1	FALSE
ADAM32	2.05149836153852	0.143175095888062	1	FALSE
DEPDC4	-8.73321992256708	0.144961302369437	1	FALSE
HOMER2	-2.05160390919374	0.147445146561864	1	FALSE
C8orf34	3.37153815549182	0.148128172882354	1	FALSE
ST8SIA3	-2.826697561317	0.149501473590151	1	FALSE
CIT	-1.25919633315829	0.150884467920473	1	FALSE
HELB	-1.29122530641317	0.151115911889556	1	FALSE
NAMPT	-4.38746428907092	0.151347626268309	1	FALSE
RALGPS2	-4.4783033370679	0.151811866904497	1	FALSE
ANK1	2.59067615074649	0.153679678245154	1	FALSE
LEF1	6.60141713445185	0.157946070096728	1	FALSE
ITSN1	-1.21149403317184	0.158906226898005	1	FALSE
CSRNP3	-3.45273553905824	0.160354735593353	1	FALSE
SHANK2	1.73165654912635	0.162791062535218	1	FALSE
ENC1	-2.17842168964425	0.167998072673734	1	FALSE
ARHGEF26-AS1	-5.15830536346068	0.168752027207995	1	FALSE
PGM2L1	-2.19850986497793	0.171283548093558	1	FALSE
ARRB2	-6.7606135479834	0.172048521467081	1	FALSE
TENM4	1.15678899890458	0.174875299538746	1	FALSE
PAX8-AS1	4.08015579233941	0.175652222366381	1	FALSE
ADAM23	-1.89690025079172	0.177475049754451	1	FALSE
STRBP	-1.4483272537132	0.17826055965539	1	FALSE
MT-ND1	-3.20803163161375	0.182226951010282	1	FALSE
ENSG00000286153	3.76134948968149	0.182760710168175	1	FALSE
CYTOR	-1.97103279655333	0.184368940484061	1	FALSE
RGS7BP	-2.01501887061695	0.184907338504253	1	FALSE
DSCAM	1.18569975286744	0.187889334918402	1	FALSE
ENSG00000286746	-4.13873757252889	0.189805358763766	1	FALSE
PLXNC1	-3.86448864132545	0.190080247408749	1	FALSE
ENSG00000286069	-1.65328697875088	0.191459075966304	1	FALSE
ENSG00000257894	-2.16775068626342	0.194238825344562	1	FALSE
ENSG00000286577	1.74981942402993	0.194518419586531	1	FALSE
RAP1GAP2	-1.12112838302649	0.195358973934821	1	FALSE
CHST9	10.0491719610672	0.197048066245442	1	FALSE
C16orf95	-1.21929159389741	0.197330618001697	1	FALSE
ENSG00000223786	5.81060300163901	0.202179452903824	1	FALSE
TMSB10	-1.44017178496189	0.202467359241578	1	FALSE
SLC16A2	-1.00459508159493	0.203332870468705	1	FALSE
ANKRD30B	-2.48353499112467	0.205362808301529	1	FALSE
ENSG00000289901	-1.8416196472737	0.205362866413916	1	FALSE
TNRC18	-2.01412822473443	0.208877058413148	1	FALSE
TMEM132D	2.13629984735281	0.210354093696191	1	FALSE
PIP5K1B	-1.92673652689197	0.21573397870227	1	FALSE
WARS2	1.56446660861392	0.218765280574731	1	FALSE
RUNX1T1	-2.36262302928347	0.220292352858847	1	FALSE
HES4	5.52579676591763	0.221519504673064	1	FALSE
HMGCS1	9.16142204671569	0.223369404203598	1	FALSE
GRK3	-1.99810828129847	0.227415370829245	1	FALSE
VCL	-3.31104355205997	0.232148384350345	1	FALSE
NABP1	-9.68712045061604	0.232784697415587	1	FALSE
ENSG00000288018	1.56175431484224	0.234061033214363	1	FALSE
SV2A	-1.3950239063255	0.235663415883324	1	FALSE
DENND1B	-2.09341588277326	0.237273545291608	1	FALSE
C1QTNF7-AS1	3.51111207820825	0.240517086891441	1	FALSE
GASK1A	-4.4038058333755	0.249096099685358	1	FALSE
PRR16	2.11278138903144	0.250770136853531	1	FALSE
CAMK2B	-4.58323962006401	0.258229122490875	1	FALSE
ATCAY	-2.34788147649662	0.258229122490875	1	FALSE
MAPK10	-1.44756761031745	0.262708313345756	1	FALSE
RIPOR2	-1.00114695714279	0.266890310148703	1	FALSE
MRTFB	-1.55063297507872	0.266890310148703	1	FALSE
BASP1	-1.55861709701011	0.272537199800439	1	FALSE
TRMT11	-3.74084420412125	0.27360502684761	1	FALSE
TTN-AS1	-3.59147881061318	0.275391086858494	1	FALSE
DLX6-AS1	3.13337650570339	0.27898703322162	1	FALSE
LINC01378	-1.92683938184258	0.280434314579972	1	FALSE
MOB1B	-5.70436645029887	0.292196046367787	1	FALSE
KALRN	-1.30924850020366	0.295938587002652	1	FALSE
TLR5	-1.8027513404479	0.299334191565775	1	FALSE
ECHDC2	-1.14311733043482	0.299334191565775	1	FALSE
CELF2	-1.47463569397858	0.299713079240601	1	FALSE
CSMD3	1.43291637084586	0.30390194968812	1	FALSE
SOX5	2.32520704839188	0.308515774486222	1	FALSE
ENSG00000285454	-2.4237425731758	0.308902324483104	1	FALSE
N4BP2	-5.037642764954	0.316700873042764	1	FALSE
PDE3A	-1.75178754772723	0.317487769550633	1	FALSE
ADGRL4	6.42392217761563	0.322236041849456	1	FALSE
LINC01605	3.52372478284765	0.326629120843841	1	FALSE
LINC01322	-1.24329745929714	0.338807019029186	1	FALSE
ZEB1	-2.12431202474832	0.338807019029186	1	FALSE
